CONV_VALUE (V),TIMESTAMP (us)
94.2736,35075000,
94.2873,35080000,
94.1958,35085000,
94.1592,35090000,
94.0906,35095000,
94.0586,35100000,
94.5573,35105000,
94.0952,35110000,
94.3423,35115000,
94.1455,35120000,
94.2141,35125000,
94.1775,35130000,
94.2370,35135000,
94.1775,35140000,
94.2004,35145000,
94.0769,35150000,
94.5436,35155000,
94.1135,35160000,
94.1455,35165000,
94.2828,35170000,
94.1730,35175000,
94.1180,35180000,
94.1455,35185000,
93.9808,35190000,
94.0952,35195000,
94.1226,35200000,
94.4521,35205000,
94.0357,35210000,
94.2462,35215000,
94.0952,35220000,
94.2096,35225000,
94.1409,35230000,
94.3102,35235000,
94.3560,35240000,
94.2416,35245000,
94.2324,35250000,
94.5985,35255000,
94.1409,35260000,
94.3285,35265000,
94.2050,35270000,
94.1364,35275000,
94.1592,35280000,
94.2233,35285000,
94.3377,35290000,
94.2370,35295000,
94.0174,35300000,
94.4978,35305000,
94.2599,35310000,
94.1272,35315000,
94.2691,35320000,
94.1364,35325000,
94.0814,35330000,
94.2553,35335000,
93.9808,35340000,
94.1455,35345000,
94.2096,35350000,
94.5207,35355000,
94.1684,35360000,
94.2873,35365000,
94.0311,35370000,
94.3560,35375000,
94.0997,35380000,
94.3514,35385000,
94.3468,35390000,
94.1318,35395000,
94.1730,35400000,
94.4109,35405000,
94.3056,35410000,
94.1318,35415000,
94.0403,35420000,
94.2187,35425000,
94.1821,35430000,
94.2507,35435000,
94.2599,35440000,
94.0952,35445000,
94.0997,35450000,
94.6717,35455000,
94.2553,35460000,
94.2462,35465000,
94.2599,35470000,
94.0037,35475000,
94.0631,35480000,
94.3606,35485000,
94.3102,35490000,
94.2096,35495000,
94.3148,35500000,
94.6076,35505000,
94.2004,35510000,
94.2004,35515000,
94.1226,35520000,
94.0677,35525000,
94.3102,35530000,
94.1135,35535000,
94.1043,35540000,
94.2324,35545000,
94.1409,35550000,
94.4612,35555000,
94.1913,35560000,
94.0631,35565000,
94.1089,35570000,
94.2645,35575000,
94.2462,35580000,
94.1043,35585000,
94.2141,35590000,
94.1501,35595000,
94.1867,35600000,
94.4383,35605000,
94.0906,35610000,
94.0952,35615000,
94.2599,35620000,
94.2599,35625000,
94.1592,35630000,
94.2187,35635000,
94.1730,35640000,
94.1272,35645000,
94.3194,35650000,
94.5299,35655000,
93.9396,35660000,
94.4704,35665000,
94.2370,35670000,
94.1180,35675000,
94.2965,35680000,
94.4475,35685000,
94.1364,35690000,
94.1364,35695000,
94.1547,35700000,
94.5985,35705000,
94.3240,35710000,
94.1638,35715000,
94.2004,35720000,
94.0448,35725000,
94.2187,35730000,
94.1089,35735000,
93.9762,35740000,
94.2873,35745000,
94.0860,35750000,
94.5024,35755000,
94.2324,35760000,
94.0677,35765000,
94.2782,35770000,
94.2507,35775000,
94.3789,35780000,
94.3880,35785000,
94.2141,35790000,
94.1043,35795000,
94.2553,35800000,
94.4383,35805000,
94.0769,35810000,
94.2096,35815000,
93.9945,35820000,
94.2919,35825000,
94.1501,35830000,
94.4200,35835000,
93.8161,35845000,
94.3011,35850000,
94.7907,35855000,
94.5527,35860000,
93.9991,35865000,
93.9991,35870000,
94.3285,35875000,
93.9945,35880000,
93.9121,35885000,
93.7886,35890000,
94.5482,35895000,
94.3560,35900000,
94.7495,35905000,
95.1155,35910000,
94.3972,35915000,
94.6671,35920000,
94.1913,35925000,
94.3743,35930000,
94.9142,35935000,
94.2965,35940000,
94.1684,35945000,
94.2919,35950000,
95.2208,35955000,
94.5116,35960000,
94.2782,35965000,
94.4566,35970000,
93.8755,35975000,
94.9645,35980000,
94.1684,35985000,
94.1638,35990000,
94.1226,35995000,
94.4200,36000000,
94.6442,36005000,
94.2645,36010000,
93.9808,36015000,
94.0494,36020000,
94.6809,36025000,
94.0677,36030000,
94.1638,36035000,
94.2233,36040000,
94.3743,36045000,
94.1775,36050000,
94.8181,36055000,
94.8273,36060000,
93.9579,36065000,
94.0357,36070000,
94.0448,36075000,
95.0423,36080000,
94.5893,36085000,
94.2691,36090000,
94.4658,36095000,
94.6854,36100000,
94.6946,36105000,
95.3580,36110000,
94.2599,36115000,
94.3056,36120000,
94.3606,36125000,
93.9762,36130000,
94.2324,36135000,
94.0082,36140000,
93.8893,36145000,
93.7291,36150000,
94.3331,36155000,
94.4978,36160000,
94.2599,36165000,
94.1455,36170000,
94.7815,36175000,
94.0357,36180000,
94.0860,36185000,
94.2050,36190000,
94.2416,36195000,
94.4658,36200000,
94.9279,36205000,
94.9142,36210000,
94.0586,36215000,
93.1663,36220000,
94.1821,36225000,
94.5482,36230000,
94.4383,36235000,
93.9213,36240000,
94.3377,36245000,
94.2141,36250000,
94.9691,36255000,
95.2162,36260000,
94.2324,36265000,
94.5024,36270000,
94.5573,36275000,
94.0723,36280000,
93.7108,36285000,
94.0403,36290000,
94.7266,36295000,
94.2873,36300000,
94.4246,36305000,
94.1318,36310000,
94.1821,36315000,
94.0357,36320000,
94.4750,36325000,
94.5573,36330000,
94.1180,36335000,
93.9762,36340000,
94.0814,36345000,
94.6397,36350000,
94.5848,36355000,
94.3285,36360000,
94.3194,36365000,
94.1913,36370000,
94.1547,36375000,
94.3743,36380000,
94.2873,36385000,
94.2233,36390000,
94.0997,36395000,
94.1180,36400000,
94.6305,36405000,
94.1638,36410000,
94.3102,36415000,
94.2507,36420000,
93.9854,36425000,
94.2736,36430000,
94.2004,36435000,
94.1318,36440000,
94.2279,36445000,
94.2736,36450000,
94.5299,36455000,
94.1501,36460000,
94.4017,36465000,
94.0814,36470000,
94.3056,36475000,
94.1135,36480000,
94.0220,36485000,
94.1684,36490000,
94.0769,36495000,
94.1135,36500000,
94.5710,36505000,
94.1775,36510000,
93.9991,36515000,
94.1364,36520000,
93.9488,36525000,
94.2187,36530000,
94.1821,36535000,
94.1775,36540000,
94.0860,36545000,
94.1226,36550000,
94.5207,36555000,
94.1821,36560000,
94.0220,36565000,
94.0860,36570000,
94.1684,36575000,
94.2782,36580000,
94.2416,36585000,
94.3240,36590000,
94.2141,36595000,
94.1958,36600000,
94.5116,36605000,
94.2279,36610000,
94.2324,36615000,
94.2370,36620000,
94.1867,36625000,
94.2462,36630000,
94.2919,36635000,
94.0174,36640000,
94.2096,36645000,
94.0311,36650000,
94.6168,36655000,
94.1821,36660000,
94.1043,36665000,
94.2370,36670000,
94.1455,36675000,
94.1958,36680000,
93.9808,36685000,
94.0997,36690000,
94.2919,36695000,
94.2919,36700000,
94.4978,36705000,
94.2507,36710000,
94.2599,36715000,
94.3102,36720000,
94.2645,36725000,
94.2507,36730000,
94.1638,36735000,
94.3148,36740000,
94.3011,36745000,
94.1043,36750000,
94.6214,36755000,
94.1592,36760000,
94.1913,36765000,
94.2050,36770000,
94.0997,36775000,
94.2187,36780000,
94.1043,36785000,
94.1638,36790000,
94.1455,36795000,
94.1547,36800000,
94.5161,36805000,
94.4017,36810000,
93.9671,36815000,
94.2873,36820000,
94.2050,36825000,
94.2096,36830000,
94.1180,36835000,
94.0814,36840000,
94.1455,36845000,
94.1775,36850000,
94.5985,36855000,
94.4063,36860000,
94.1867,36865000,
94.1226,36870000,
94.2233,36875000,
94.2553,36880000,
94.1272,36885000,
94.1684,36890000,
94.2324,36895000,
94.1135,36900000,
94.5299,36905000,
94.1135,36910000,
94.0860,36915000,
94.1089,36920000,
94.0952,36925000,
94.0952,36930000,
94.2187,36935000,
94.0997,36940000,
94.2050,36945000,
94.2645,36950000,
94.4383,36955000,
94.3331,36960000,
94.2141,36965000,
94.0265,36970000,
94.2233,36975000,
94.2691,36980000,
94.0860,36985000,
94.1226,36990000,
94.1638,36995000,
94.3056,37000000,
94.5436,37005000,
94.2462,37010000,
94.2736,37015000,
94.1226,37020000,
94.2507,37025000,
94.4750,37030000,
94.2279,37035000,
94.0906,37040000,
94.1226,37045000,
94.1684,37050000,
94.3880,37055000,
94.2004,37060000,
94.2507,37065000,
94.1318,37070000,
94.3468,37075000,
94.2187,37080000,
94.1501,37085000,
94.2828,37090000,
94.0357,37095000,
94.2828,37100000,
94.3606,37105000,
94.1867,37110000,
94.0952,37115000,
94.1135,37120000,
94.4063,37125000,
93.5873,37130000,
94.7175,37135000,
94.1043,37140000,
95.2574,37145000,
94.0494,37150000,
94.7678,37155000,
94.7952,37160000,
94.0220,37165000,
94.2004,37170000,
93.8023,37175000,
95.1613,37180000,
93.9762,37185000,
93.8847,37190000,
94.0723,37195000,
94.3011,37200000,
94.7129,37205000,
94.1867,37210000,
94.5802,37215000,
93.8389,37220000,
94.3560,37225000,
94.3285,37230000,
93.9671,37235000,
94.3011,37240000,
94.4704,37245000,
93.8847,37250000,
95.0057,37255000,
95.1476,37260000,
94.2096,37265000,
94.0677,37270000,
94.0448,37275000,
93.4775,37280000,
94.2141,37285000,
94.1226,37290000,
94.2919,37295000,
94.4246,37300000,
94.3468,37305000,
94.3697,37310000,
94.1638,37315000,
94.1318,37320000,
94.2507,37325000,
94.1913,37330000,
94.2782,37335000,
94.2645,37340000,
94.2096,37345000,
94.1364,37350000,
94.5116,37355000,
94.2141,37360000,
94.1867,37365000,
94.1455,37370000,
93.9899,37375000,
94.2279,37380000,
94.1272,37385000,
94.0494,37390000,
94.2187,37395000,
94.1775,37400000,
94.6671,37405000,
94.0906,37410000,
94.2370,37415000,
94.1272,37420000,
94.1730,37425000,
94.4475,37430000,
94.3194,37435000,
94.2645,37440000,
94.2645,37445000,
94.0540,37450000,
94.6717,37455000,
94.0540,37460000,
94.2233,37465000,
94.2233,37470000,
94.2187,37475000,
93.9899,37480000,
94.1958,37485000,
94.1455,37490000,
94.0769,37495000,
94.1364,37500000,
94.5390,37505000,
94.2462,37510000,
94.2096,37515000,
94.1043,37520000,
94.1913,37525000,
94.2782,37530000,
94.1638,37535000,
94.1455,37540000,
94.1272,37545000,
94.0814,37550000,
94.4750,37555000,
94.2782,37560000,
94.3560,37565000,
93.9716,37570000,
94.1958,37575000,
94.0723,37580000,
94.2416,37585000,
94.2004,37590000,
94.3377,37595000,
94.2736,37600000,
94.6397,37605000,
94.3606,37610000,
94.3514,37615000,
94.0540,37620000,
94.4566,37625000,
94.1684,37630000,
94.0631,37635000,
94.1775,37640000,
94.1867,37645000,
94.3560,37650000,
94.6442,37655000,
94.2370,37660000,
94.1501,37665000,
94.1775,37670000,
94.2736,37675000,
94.1867,37680000,
94.1318,37685000,
94.1592,37690000,
94.2736,37695000,
94.1180,37700000,
94.7175,37705000,
94.2691,37710000,
94.2370,37715000,
94.2324,37720000,
94.1180,37725000,
94.2782,37730000,
94.1043,37735000,
94.2782,37740000,
94.1226,37745000,
94.3972,37750000,
94.5436,37755000,
94.1730,37760000,
94.1318,37765000,
94.1043,37770000,
93.9945,37775000,
94.1089,37780000,
94.0906,37785000,
94.2370,37790000,
94.2324,37795000,
94.1592,37800000,
94.4795,37805000,
94.4338,37810000,
94.1958,37815000,
94.0586,37820000,
94.2645,37825000,
94.0631,37830000,
94.2233,37835000,
94.1958,37840000,
94.0311,37845000,
94.1730,37850000,
94.5024,37855000,
94.0586,37860000,
94.3560,37865000,
94.1318,37870000,
94.1180,37875000,
94.1364,37880000,
94.0769,37885000,
94.1409,37890000,
94.1272,37895000,
94.1501,37900000,
94.5161,37905000,
94.2141,37910000,
94.0494,37915000,
94.2233,37920000,
94.1501,37925000,
94.1089,37930000,
93.9442,37935000,
94.1180,37940000,
94.2462,37945000,
94.3148,37950000,
94.5390,37955000,
94.2324,37960000,
94.2324,37965000,
94.2050,37970000,
94.0952,37975000,
94.1364,37980000,
94.1272,37985000,
94.3240,37990000,
94.1180,37995000,
94.1043,38000000,
94.5848,38005000,
94.2141,38010000,
94.0997,38015000,
94.0860,38020000,
94.0814,38025000,
94.1913,38030000,
94.3743,38035000,
94.0952,38040000,
94.3651,38045000,
94.0448,38050000,
94.3606,38055000,
94.1043,38060000,
94.1135,38065000,
94.2187,38070000,
94.1089,38075000,
94.0448,38080000,
94.2233,38085000,
94.2187,38090000,
94.1043,38095000,
94.1043,38100000,
94.5161,38105000,
94.1318,38110000,
94.2324,38115000,
94.1775,38120000,
94.2599,38125000,
94.2370,38130000,
94.0677,38135000,
94.2919,38140000,
94.1364,38145000,
94.1409,38150000,
94.5436,38155000,
94.1226,38160000,
94.2919,38165000,
94.1455,38170000,
94.2233,38175000,
94.1501,38180000,
94.1638,38185000,
94.1867,38190000,
94.2187,38195000,
94.3743,38200000,
94.5710,38205000,
94.2645,38210000,
94.2919,38215000,
94.3102,38220000,
94.2004,38225000,
94.2279,38230000,
94.0311,38235000,
94.1089,38240000,
94.1272,38245000,
94.1592,38250000,
94.3331,38255000,
94.1821,38260000,
94.2141,38265000,
94.1180,38270000,
94.3423,38275000,
93.9945,38280000,
94.1547,38285000,
94.3194,38290000,
94.0906,38295000,
94.1821,38300000,
94.5024,38305000,
94.1547,38310000,
94.2599,38315000,
93.9762,38320000,
94.3972,38325000,
94.2919,38330000,
94.1592,38335000,
94.1455,38340000,
94.1958,38345000,
94.1455,38350000,
94.4383,38355000,
94.0403,38360000,
93.8572,38365000,
94.1867,38370000,
94.1684,38375000,
94.0860,38380000,
94.1272,38385000,
94.0997,38390000,
94.2553,38395000,
95.3214,38405000,
94.2599,38410000,
94.1821,38415000,
94.1638,38420000,
94.0769,38425000,
94.1455,38430000,
94.3880,38435000,
94.0540,38440000,
94.0082,38445000,
94.2050,38450000,
94.5802,38455000,
94.3377,38460000,
94.2141,38465000,
94.3331,38470000,
94.1958,38475000,
94.1135,38480000,
93.9579,38485000,
94.1501,38490000,
94.2507,38495000,
94.0494,38500000,
94.5985,38505000,
94.2919,38510000,
94.4155,38515000,
94.2736,38520000,
94.2279,38525000,
94.0860,38530000,
94.0952,38535000,
94.3606,38540000,
94.3285,38545000,
94.0814,38550000,
94.5527,38555000,
94.1089,38560000,
94.2965,38565000,
94.1867,38570000,
93.9350,38575000,
94.0494,38580000,
94.3056,38585000,
94.1867,38590000,
94.1226,38595000,
94.1867,38600000,
94.5344,38605000,
94.2736,38610000,
94.0769,38615000,
94.1913,38620000,
94.2873,38625000,
94.1409,38630000,
94.1089,38635000,
94.1043,38640000,
94.1821,38645000,
94.3011,38650000,
94.4566,38655000,
94.1913,38660000,
94.1775,38665000,
94.2507,38670000,
94.1821,38675000,
94.0769,38680000,
94.1226,38685000,
94.1089,38690000,
94.2416,38695000,
94.3148,38700000,
94.5116,38705000,
94.2873,38710000,
94.1867,38715000,
94.2370,38720000,
94.4017,38725000,
94.1913,38730000,
94.1089,38735000,
94.1592,38740000,
94.0448,38745000,
94.1226,38750000,
94.5436,38755000,
94.1455,38760000,
94.2324,38765000,
94.2096,38770000,
94.2462,38775000,
94.1958,38780000,
94.2507,38785000,
94.1180,38790000,
94.2141,38795000,
94.0814,38800000,
94.4155,38805000,
94.1913,38810000,
94.4200,38815000,
94.2691,38820000,
94.0448,38825000,
93.9899,38830000,
94.0220,38835000,
94.2050,38840000,
94.2279,38845000,
94.0906,38850000,
94.5527,38855000,
94.2965,38860000,
94.2370,38865000,
94.1318,38870000,
94.2416,38875000,
94.3377,38880000,
94.2187,38885000,
94.3011,38890000,
94.0769,38895000,
94.2873,38900000,
94.4750,38905000,
94.1592,38910000,
94.3056,38915000,
94.3148,38920000,
94.0997,38925000,
94.1043,38930000,
94.1318,38935000,
94.1455,38940000,
94.2828,38945000,
94.1821,38950000,
94.5161,38955000,
94.0860,38960000,
94.2050,38965000,
94.1364,38970000,
94.1455,38975000,
94.2050,38980000,
94.1318,38985000,
94.2599,38990000,
94.1730,38995000,
94.2324,39000000,
94.4429,39005000,
94.3285,39010000,
93.9396,39015000,
94.0631,39020000,
94.1684,39025000,
93.9899,39030000,
94.1455,39035000,
94.1547,39040000,
93.9991,39045000,
94.0631,39050000,
94.5161,39055000,
94.0448,39060000,
94.1775,39065000,
94.0952,39070000,
94.3011,39075000,
94.3514,39080000,
94.1180,39085000,
94.2507,39090000,
94.3468,39095000,
94.2736,39100000,
94.4109,39105000,
94.1547,39110000,
94.1821,39115000,
94.1684,39120000,
94.1180,39125000,
94.2096,39130000,
94.2507,39135000,
94.1089,39140000,
94.3056,39145000,
94.0860,39150000,
94.5802,39155000,
94.2691,39160000,
94.1409,39165000,
94.1684,39170000,
94.2416,39175000,
94.2141,39180000,
94.1684,39185000,
94.2279,39190000,
94.2324,39195000,
94.0494,39200000,
94.4750,39205000,
94.4246,39210000,
94.2187,39215000,
94.1775,39220000,
94.0677,39225000,
94.2553,39230000,
94.0403,39235000,
94.1318,39240000,
94.2645,39245000,
94.0952,39250000,
94.3331,39255000,
94.1089,39260000,
93.9945,39265000,
94.2187,39270000,
94.0586,39275000,
94.1775,39280000,
94.1775,39285000,
94.2004,39290000,
94.0220,39295000,
94.2279,39300000,
94.3972,39305000,
94.2187,39310000,
94.2096,39315000,
94.0769,39320000,
94.1913,39325000,
94.1135,39330000,
94.1455,39335000,
94.1821,39340000,
94.1364,39345000,
94.2279,39350000,
94.4933,39355000,
94.0220,39360000,
94.1272,39365000,
94.1180,39370000,
94.3514,39375000,
94.3697,39380000,
94.1135,39385000,
94.2096,39390000,
94.2965,39395000,
94.1684,39400000,
94.4246,39405000,
94.1364,39410000,
94.0906,39415000,
94.1409,39420000,
94.2965,39425000,
94.2691,39430000,
94.1867,39435000,
94.1547,39440000,
94.1730,39445000,
94.1913,39450000,
94.5482,39455000,
94.3148,39460000,
94.2233,39465000,
94.0723,39470000,
94.1867,39475000,
94.2553,39480000,
94.1180,39485000,
94.1592,39490000,
94.2370,39495000,
94.1821,39500000,
94.4658,39505000,
94.2462,39510000,
94.0631,39515000,
94.2324,39520000,
94.1135,39525000,
94.0906,39530000,
94.2004,39535000,
94.2416,39540000,
94.1089,39545000,
94.1318,39550000,
94.5299,39555000,
94.1547,39560000,
94.0357,39565000,
94.1592,39570000,
94.0631,39575000,
94.1913,39580000,
94.2233,39585000,
94.1958,39590000,
94.1455,39595000,
94.1180,39600000,
94.5024,39605000,
94.1226,39610000,
94.3468,39615000,
94.1958,39620000,
94.1775,39625000,
94.1364,39630000,
94.1180,39635000,
94.2187,39640000,
94.0723,39645000,
94.0494,39650000,
94.4246,39655000,
94.2919,39660000,
94.1958,39665000,
94.0677,39670000,
94.0723,39675000,
94.2507,39680000,
94.5390,39685000,
94.0769,39690000,
94.0311,39695000,
94.1455,39700000,
94.6168,39705000,
94.1638,39710000,
94.2553,39715000,
94.0860,39720000,
94.2096,39725000,
94.5939,39730000,
94.2141,39735000,
94.3194,39740000,
94.2324,39745000,
93.9533,39750000,
94.5390,39755000,
94.1043,39760000,
94.3102,39765000,
94.1135,39770000,
94.0037,39775000,
94.2416,39780000,
94.0220,39785000,
94.1318,39790000,
94.2828,39795000,
93.9808,39800000,
94.4338,39805000,
94.3011,39810000,
94.1547,39815000,
94.1455,39820000,
94.1226,39825000,
94.0174,39830000,
94.2599,39835000,
94.1638,39840000,
94.2691,39845000,
94.0494,39850000,
94.4338,39855000,
94.1913,39860000,
94.1684,39865000,
94.0494,39870000,
94.1592,39875000,
94.2004,39880000,
94.3285,39885000,
94.0814,39890000,
94.0448,39895000,
94.2645,39900000,
94.4566,39905000,
94.2233,39910000,
94.1089,39915000,
94.1684,39920000,
94.1592,39925000,
94.1272,39930000,
94.3468,39935000,
94.1958,39940000,
94.1638,39945000,
94.1455,39950000,
94.5253,39955000,
94.0997,39960000,
94.1180,39965000,
94.2691,39970000,
94.3606,39975000,
94.0997,39980000,
94.0769,39985000,
94.1180,39990000,
94.1821,39995000,
94.2782,40000000,
94.4795,40005000,
94.0311,40010000,
94.3423,40015000,
94.3102,40020000,
94.0906,40025000,
94.1089,40030000,
94.2828,40035000,
94.1272,40040000,
94.1592,40045000,
94.1318,40050000,
94.6351,40055000,
94.0677,40060000,
94.1043,40065000,
93.9899,40070000,
94.1318,40075000,
94.2691,40080000,
94.1958,40085000,
94.1867,40090000,
94.0997,40095000,
94.1592,40100000,
94.4475,40105000,
94.2782,40110000,
94.1180,40115000,
94.0174,40120000,
94.1684,40125000,
94.1867,40130000,
94.1501,40135000,
94.2324,40140000,
94.1272,40145000,
94.2050,40150000,
94.5253,40155000,
94.0860,40160000,
94.3331,40165000,
94.1730,40170000,
94.1547,40175000,
94.2507,40180000,
94.1318,40185000,
94.2599,40190000,
94.1547,40195000,
94.1958,40200000,
94.4429,40205000,
94.3285,40210000,
94.2736,40215000,
94.1592,40220000,
94.0769,40225000,
94.1043,40230000,
94.1638,40235000,
94.0220,40240000,
94.0952,40245000,
94.2736,40250000,
94.4933,40255000,
94.0723,40260000,
94.2462,40265000,
94.2507,40270000,
94.0403,40275000,
94.1089,40280000,
94.2233,40285000,
94.2279,40290000,
94.0311,40295000,
94.3240,40300000,
94.5527,40305000,
94.0448,40310000,
94.2691,40315000,
94.1913,40320000,
94.2462,40325000,
94.1318,40330000,
94.2782,40335000,
94.2050,40340000,
94.1501,40345000,
94.1180,40350000,
94.4933,40355000,
94.1089,40360000,
94.1455,40365000,
94.1592,40370000,
94.3240,40375000,
94.0037,40380000,
94.0769,40385000,
94.3102,40390000,
94.0357,40395000,
94.0540,40400000,
94.5665,40405000,
94.1135,40410000,
94.2004,40415000,
94.1913,40420000,
94.3651,40425000,
94.1409,40430000,
94.1089,40435000,
94.2645,40440000,
94.3606,40445000,
94.3102,40450000,
94.5070,40455000,
94.2279,40460000,
94.1409,40465000,
94.1364,40470000,
94.1684,40475000,
94.2691,40480000,
94.0540,40485000,
94.1089,40490000,
94.1409,40495000,
94.1867,40500000,
94.6168,40505000,
94.2873,40510000,
94.4063,40515000,
94.1958,40520000,
94.1592,40525000,
94.1730,40530000,
94.4246,40535000,
94.2416,40540000,
93.9762,40545000,
94.1775,40550000,
94.7037,40555000,
94.1180,40560000,
94.1455,40565000,
94.3331,40570000,
94.1638,40575000,
94.2553,40580000,
94.0540,40585000,
94.1089,40590000,
94.0997,40595000,
94.0448,40600000,
94.4292,40605000,
94.1684,40610000,
94.2599,40615000,
94.1638,40620000,
94.2919,40625000,
94.1226,40630000,
94.1638,40635000,
94.2370,40640000,
94.3880,40645000,
94.1455,40650000,
94.5482,40655000,
94.2828,40660000,
94.0540,40665000,
94.1272,40670000,
94.0952,40675000,
94.1730,40680000,
94.1364,40685000,
94.2050,40690000,
94.1318,40695000,
94.0540,40700000,
94.5893,40705000,
94.0677,40710000,
94.1409,40715000,
94.0037,40720000,
94.1272,40725000,
94.2050,40730000,
94.2004,40735000,
94.1730,40740000,
94.2050,40745000,
94.1364,40750000,
94.6031,40755000,
94.2279,40760000,
94.1638,40765000,
94.1913,40770000,
94.0403,40775000,
94.0723,40780000,
94.0265,40785000,
94.2828,40790000,
94.2370,40795000,
94.1089,40800000,
94.4887,40805000,
94.1135,40810000,
94.1135,40815000,
94.1135,40820000,
94.0677,40825000,
93.9076,40830000,
94.1272,40835000,
94.2828,40840000,
94.0265,40845000,
94.1913,40850000,
94.4383,40855000,
94.3331,40860000,
94.3011,40865000,
94.0769,40870000,
94.3148,40875000,
94.0814,40880000,
94.2324,40885000,
94.4978,40890000,
94.1638,40895000,
94.0631,40900000,
94.5527,40905000,
94.1180,40910000,
94.1318,40915000,
94.3056,40920000,
94.1958,40925000,
94.2279,40930000,
94.1226,40935000,
94.3011,40940000,
94.1958,40945000,
94.2233,40950000,
94.4841,40955000,
94.8090,40965000,
94.3560,40970000,
94.2096,40975000,
94.2416,40980000,
94.1913,40985000,
94.1226,40990000,
94.5802,40995000,
94.1364,41000000,
94.0403,41005000,
94.1547,41010000,
94.0906,41015000,
92.3427,41020000,
94.4063,41025000,
94.4155,41030000,
94.0403,41035000,
93.9671,41040000,
94.2736,41045000,
94.5756,41050000,
94.6763,41055000,
94.1501,41060000,
94.3880,41065000,
94.3240,41070000,
94.1043,41075000,
94.1089,41080000,
94.1775,41085000,
94.2050,41090000,
94.1958,41095000,
94.0631,41100000,
94.5344,41105000,
94.2782,41110000,
94.4200,41115000,
93.9671,41120000,
94.2828,41125000,
94.4704,41130000,
94.1592,41135000,
94.1638,41140000,
94.0448,41145000,
94.1089,41150000,
94.5802,41155000,
94.1089,41160000,
94.2416,41165000,
94.1272,41170000,
94.2828,41175000,
94.0082,41180000,
94.1043,41185000,
94.3285,41190000,
94.0906,41195000,
94.1592,41200000,
94.5756,41205000,
94.1455,41210000,
94.1775,41215000,
94.2416,41220000,
94.2736,41225000,
94.1730,41230000,
94.1272,41235000,
94.2782,41240000,
94.0448,41245000,
94.2507,41250000,
94.5070,41255000,
94.1867,41260000,
94.0631,41265000,
94.2507,41270000,
94.4566,41275000,
94.3789,41280000,
94.3697,41285000,
94.1409,41290000,
94.2050,41295000,
94.1775,41300000,
94.6031,41305000,
94.4795,41310000,
94.2141,41315000,
94.3240,41320000,
94.1135,41325000,
94.2096,41330000,
94.1364,41335000,
94.0769,41340000,
94.0586,41345000,
94.2187,41350000,
94.6809,41355000,
94.0997,41360000,
94.2507,41365000,
94.0677,41370000,
94.1958,41375000,
94.1730,41380000,
94.2141,41385000,
94.2279,41390000,
94.1089,41395000,
94.3423,41400000,
94.5527,41405000,
94.1775,41410000,
94.2279,41415000,
94.3102,41420000,
94.2370,41425000,
94.1913,41430000,
94.2736,41435000,
94.2187,41440000,
94.4109,41445000,
94.1364,41450000,
94.5985,41455000,
94.0814,41460000,
94.1135,41465000,
94.0403,41470000,
94.1684,41475000,
94.0082,41480000,
94.2233,41485000,
94.2187,41490000,
94.1409,41495000,
94.0723,41500000,
94.6671,41505000,
94.1775,41510000,
94.1180,41515000,
94.0769,41520000,
94.1684,41525000,
94.2233,41530000,
94.2279,41535000,
94.1775,41540000,
94.2919,41545000,
94.2965,41550000,
94.4566,41555000,
94.1547,41560000,
94.0723,41565000,
94.1638,41570000,
94.1638,41575000,
94.0814,41580000,
94.1364,41585000,
94.2645,41590000,
94.1775,41595000,
94.1455,41600000,
94.5985,41605000,
94.1272,41610000,
94.1043,41615000,
94.0952,41620000,
94.2050,41625000,
94.0128,41630000,
94.1226,41635000,
94.1318,41640000,
94.1958,41645000,
94.1958,41650000,
94.5024,41655000,
94.2782,41660000,
94.1455,41665000,
94.0265,41670000,
94.0220,41675000,
94.0860,41680000,
94.1364,41685000,
94.2187,41690000,
94.4200,41695000,
94.1226,41700000,
94.4475,41705000,
94.3880,41710000,
94.2050,41715000,
94.1455,41720000,
94.1318,41725000,
94.2736,41730000,
94.1913,41735000,
94.1226,41740000,
94.2141,41745000,
94.3834,41750000,
94.5527,41755000,
94.1867,41760000,
94.2599,41765000,
94.2233,41770000,
94.4246,41775000,
94.2416,41780000,
94.1409,41785000,
94.0631,41790000,
94.1135,41795000,
94.1638,41800000,
94.4612,41805000,
94.1180,41810000,
93.9167,41815000,
94.2782,41820000,
94.2691,41825000,
94.2233,41830000,
94.1501,41835000,
94.2736,41840000,
94.0906,41845000,
94.2873,41850000,
94.4612,41855000,
94.3743,41860000,
94.2782,41865000,
94.0540,41870000,
94.1043,41875000,
94.1180,41880000,
94.1180,41885000,
94.0403,41890000,
94.0540,41895000,
94.1501,41900000,
94.4841,41905000,
94.0037,41910000,
94.0631,41915000,
94.2462,41920000,
94.0997,41925000,
94.1684,41930000,
94.0677,41935000,
94.2096,41940000,
94.1089,41945000,
94.0860,41950000,
94.5390,41955000,
94.1592,41960000,
94.2736,41965000,
94.2324,41970000,
94.1226,41975000,
94.3056,41980000,
94.1455,41985000,
94.2416,41990000,
94.0860,41995000,
94.1501,42000000,
94.5573,42005000,
94.0357,42010000,
94.0677,42015000,
93.9579,42020000,
94.2141,42025000,
94.0494,42030000,
94.1364,42035000,
94.3743,42040000,
94.0860,42045000,
94.3834,42050000,
94.5436,42055000,
94.0311,42060000,
94.2096,42065000,
94.2782,42070000,
